Geo_FIPS,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_PUMA5,Geo_GEO_ID,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A14001_001,SE_A14001_002,SE_A14001_003,SE_A14001_004,SE_A14001_005,SE_A14001_006,SE_A14001_007,SE_A14001_008,SE_A14001_009,SE_A14001_010,SE_A14001_011,SE_A14001_012,SE_A14001_013,SE_A14001_014,SE_A14001_015,SE_A14001_016,SE_A14001_017,PCT_SE_A14001_002,PCT_SE_A14001_003,PCT_SE_A14001_004,PCT_SE_A14001_005,PCT_SE_A14001_006,PCT_SE_A14001_007,PCT_SE_A14001_008,PCT_SE_A14001_009,PCT_SE_A14001_010,PCT_SE_A14001_011,PCT_SE_A14001_012,PCT_SE_A14001_013,PCT_SE_A14001_014,PCT_SE_A14001_015,PCT_SE_A14001_016,PCT_SE_A14001_017
"06037430701","Census Tract 4307.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"430701",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037430701","Census Tract 4307.01",,,,1888,44,0,18,0,65,60,6,20,30,64,112,403,266,112,210,478,2.33,0,0.95,0,3.44,3.18,0.32,1.06,1.59,3.39,5.93,21.35,14.09,5.93,11.12,25.32
"06037430721","Census Tract 4307.21, Los Angeles County, California","ca","140","00",,,,"06","037",,,"430721",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037430721","Census Tract 4307.21",,,,1336,65,62,9,33,14,26,27,40,13,14,195,192,93,184,120,249,4.87,4.64,0.67,2.47,1.05,1.95,2.02,2.99,0.97,1.05,14.6,14.37,6.96,13.77,8.98,18.64
"06037430723","Census Tract 4307.23, Los Angeles County, California","ca","140","00",,,,"06","037",,,"430723",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037430723","Census Tract 4307.23",,,,1855,88,34,10,147,38,34,72,17,68,232,95,185,242,192,206,195,4.74,1.83,0.54,7.92,2.05,1.83,3.88,0.92,3.67,12.51,5.12,9.97,13.05,10.35,11.11,10.51
"06037430724","Census Tract 4307.24, Los Angeles County, California","ca","140","00",,,,"06","037",,,"430724",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037430724","Census Tract 4307.24",,,,1878,84,8,8,93,12,23,0,64,74,89,182,283,150,237,253,318,4.47,0.43,0.43,4.95,0.64,1.22,0,3.41,3.94,4.74,9.69,15.07,7.99,12.62,13.47,16.93
"06037430801","Census Tract 4308.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"430801",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037430801","Census Tract 4308.01",,,,2319,67,123,18,0,85,131,32,0,140,14,464,103,342,166,189,445,2.89,5.3,0.78,0,3.67,5.65,1.38,0,6.04,0.6,20.01,4.44,14.75,7.16,8.15,19.19
"06037430802","Census Tract 4308.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"430802",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037430802","Census Tract 4308.02",,,,1294,49,42,0,33,0,49,10,14,27,57,18,75,192,58,264,406,3.79,3.25,0,2.55,0,3.79,0.77,1.08,2.09,4.4,1.39,5.8,14.84,4.48,20.4,31.38
"06037430803","Census Tract 4308.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"430803",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037430803","Census Tract 4308.03",,,,1814,51,41,10,98,36,0,4,102,20,71,120,228,191,107,239,496,2.81,2.26,0.55,5.4,1.98,0,0.22,5.62,1.1,3.91,6.62,12.57,10.53,5.9,13.18,27.34
"06037430901","Census Tract 4309.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"430901",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037430901","Census Tract 4309.01",,,,1541,158,16,66,21,30,66,40,34,48,144,92,165,122,129,182,228,10.25,1.04,4.28,1.36,1.95,4.28,2.6,2.21,3.11,9.34,5.97,10.71,7.92,8.37,11.81,14.8
"06037430902","Census Tract 4309.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"430902",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037430902","Census Tract 4309.02",,,,1874,44,39,58,39,9,96,39,149,83,39,81,216,354,178,200,250,2.35,2.08,3.09,2.08,0.48,5.12,2.08,7.95,4.43,2.08,4.32,11.53,18.89,9.5,10.67,13.34
"06037431002","Census Tract 4310.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"431002",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037431002","Census Tract 4310.02",,,,1246,26,49,83,49,33,57,102,62,30,40,82,123,123,81,75,231,2.09,3.93,6.66,3.93,2.65,4.57,8.19,4.98,2.41,3.21,6.58,9.87,9.87,6.5,6.02,18.54
"06037431003","Census Tract 4310.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"431003",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037431003","Census Tract 4310.03",,,,1606,74,18,75,114,24,97,36,39,96,42,122,248,44,109,357,111,4.61,1.12,4.67,7.1,1.49,6.04,2.24,2.43,5.98,2.62,7.6,15.44,2.74,6.79,22.23,6.91
"06037431004","Census Tract 4310.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"431004",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037431004","Census Tract 4310.04",,,,1254,48,14,0,15,0,11,29,36,6,63,167,296,136,39,150,244,3.83,1.12,0,1.2,0,0.88,2.31,2.87,0.48,5.02,13.32,23.6,10.85,3.11,11.96,19.46
"06037431100","Census Tract 4311, Los Angeles County, California","ca","140","00",,,,"06","037",,,"431100",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037431100","Census Tract 4311",,,,2468,54,20,56,64,60,78,174,0,25,140,340,226,298,324,348,261,2.19,0.81,2.27,2.59,2.43,3.16,7.05,0,1.01,5.67,13.78,9.16,12.07,13.13,14.1,10.58
"06037431200","Census Tract 4312, Los Angeles County, California","ca","140","00",,,,"06","037",,,"431200",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037431200","Census Tract 4312",,,,1554,14,53,15,41,20,33,14,25,61,13,159,280,300,185,164,177,0.9,3.41,0.97,2.64,1.29,2.12,0.9,1.61,3.93,0.84,10.23,18.02,19.31,11.9,10.55,11.39
"06037431300","Census Tract 4313, Los Angeles County, California","ca","140","00",,,,"06","037",,,"431300",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037431300","Census Tract 4313",,,,852,28,20,13,13,9,14,27,40,21,28,66,88,111,83,120,171,3.29,2.35,1.53,1.53,1.06,1.64,3.17,4.69,2.46,3.29,7.75,10.33,13.03,9.74,14.08,20.07
"06037431400","Census Tract 4314, Los Angeles County, California","ca","140","00",,,,"06","037",,,"431400",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037431400","Census Tract 4314",,,,1288,0,101,20,26,66,50,112,56,80,70,14,70,144,94,187,198,0,7.84,1.55,2.02,5.12,3.88,8.7,4.35,6.21,5.43,1.09,5.43,11.18,7.3,14.52,15.37
"06037431501","Census Tract 4315.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"431501",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037431501","Census Tract 4315.01",,,,1508,52,83,70,144,63,40,21,19,96,72,207,79,195,95,120,152,3.45,5.5,4.64,9.55,4.18,2.65,1.39,1.26,6.37,4.77,13.73,5.24,12.93,6.3,7.96,10.08
"06037431502","Census Tract 4315.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"431502",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037431502","Census Tract 4315.02",,,,1445,100,0,31,62,48,16,36,10,41,17,99,241,102,138,195,309,6.92,0,2.15,4.29,3.32,1.11,2.49,0.69,2.84,1.18,6.85,16.68,7.06,9.55,13.49,21.38
"06037431600","Census Tract 4316, Los Angeles County, California","ca","140","00",,,,"06","037",,,"431600",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037431600","Census Tract 4316",,,,1333,36,72,13,49,46,7,18,109,25,65,45,159,131,54,140,364,2.7,5.4,0.98,3.68,3.45,0.53,1.35,8.18,1.88,4.88,3.38,11.93,9.83,4.05,10.5,27.31
"06037431701","Census Tract 4317.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"431701",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037431701","Census Tract 4317.01",,,,2082,54,67,9,33,45,47,0,40,0,140,331,104,215,115,134,748,2.59,3.22,0.43,1.59,2.16,2.26,0,1.92,0,6.72,15.9,5,10.33,5.52,6.44,35.93
"06037431800","Census Tract 4318, Los Angeles County, California","ca","140","00",,,,"06","037",,,"431800",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037431800","Census Tract 4318",,,,1798,70,16,45,58,64,29,79,41,39,225,153,174,81,174,269,281,3.89,0.89,2.5,3.23,3.56,1.61,4.39,2.28,2.17,12.51,8.51,9.68,4.51,9.68,14.96,15.63
"06037431900","Census Tract 4319, Los Angeles County, California","ca","140","00",,,,"06","037",,,"431900",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037431900","Census Tract 4319",,,,1308,4,29,23,82,80,0,24,31,51,39,104,172,103,90,221,255,0.31,2.22,1.76,6.27,6.12,0,1.83,2.37,3.9,2.98,7.95,13.15,7.87,6.88,16.9,19.5
"06037432001","Census Tract 4320.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"432001",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037432001","Census Tract 4320.01",,,,638,22,40,0,0,0,6,32,0,29,37,55,111,69,44,50,143,3.45,6.27,0,0,0,0.94,5.02,0,4.55,5.8,8.62,17.4,10.82,6.9,7.84,22.41
"06037432002","Census Tract 4320.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"432002",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037432002","Census Tract 4320.02",,,,1781,98,30,104,68,41,36,72,87,19,60,153,149,267,33,199,365,5.5,1.68,5.84,3.82,2.3,2.02,4.04,4.88,1.07,3.37,8.59,8.37,14.99,1.85,11.17,20.49
"06037432101","Census Tract 4321.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"432101",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037432101","Census Tract 4321.01",,,,1390,31,20,0,18,7,0,16,34,25,79,34,161,250,197,204,314,2.23,1.44,0,1.29,0.5,0,1.15,2.45,1.8,5.68,2.45,11.58,17.99,14.17,14.68,22.59
"06037432102","Census Tract 4321.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"432102",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037432102","Census Tract 4321.02",,,,1718,79,11,51,0,48,19,61,57,93,29,95,196,214,123,191,451,4.6,0.64,2.97,0,2.79,1.11,3.55,3.32,5.41,1.69,5.53,11.41,12.46,7.16,11.12,26.25
"06037432201","Census Tract 4322.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"432201",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037432201","Census Tract 4322.01",,,,1390,64,24,29,41,12,17,54,89,6,48,70,90,321,108,237,180,4.6,1.73,2.09,2.95,0.86,1.22,3.88,6.4,0.43,3.45,5.04,6.47,23.09,7.77,17.05,12.95
"06037432202","Census Tract 4322.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"432202",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037432202","Census Tract 4322.02",,,,1144,17,0,21,71,46,92,0,24,7,143,140,178,128,74,79,124,1.49,0,1.84,6.21,4.02,8.04,0,2.1,0.61,12.5,12.24,15.56,11.19,6.47,6.91,10.84
"06037432300","Census Tract 4323, Los Angeles County, California","ca","140","00",,,,"06","037",,,"432300",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037432300","Census Tract 4323",,,,1139,70,10,50,9,23,60,43,93,4,48,90,95,180,158,91,115,6.15,0.88,4.39,0.79,2.02,5.27,3.78,8.17,0.35,4.21,7.9,8.34,15.8,13.87,7.99,10.1
"06037432401","Census Tract 4324.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"432401",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037432401","Census Tract 4324.01",,,,1053,17,5,12,15,69,43,36,27,99,61,70,243,186,50,56,64,1.61,0.47,1.14,1.42,6.55,4.08,3.42,2.56,9.4,5.79,6.65,23.08,17.66,4.75,5.32,6.08
"06037432402","Census Tract 4324.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"432402",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037432402","Census Tract 4324.02",,,,1619,65,46,70,46,56,88,116,130,7,168,258,154,151,72,149,43,4.01,2.84,4.32,2.84,3.46,5.44,7.16,8.03,0.43,10.38,15.94,9.51,9.33,4.45,9.2,2.66
"06037432501","Census Tract 4325.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"432501",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037432501","Census Tract 4325.01",,,,1302,65,167,62,19,51,52,28,7,17,84,86,157,134,85,116,172,4.99,12.83,4.76,1.46,3.92,3.99,2.15,0.54,1.31,6.45,6.61,12.06,10.29,6.53,8.91,13.21
"06037432502","Census Tract 4325.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"432502",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037432502","Census Tract 4325.02",,,,957,15,0,0,0,0,3,24,17,33,71,89,185,96,105,104,215,1.57,0,0,0,0,0.31,2.51,1.78,3.45,7.42,9.3,19.33,10.03,10.97,10.87,22.47
"06037432601","Census Tract 4326.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"432601",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037432601","Census Tract 4326.01",,,,1819,121,53,82,149,89,51,123,0,92,114,88,323,207,81,140,106,6.65,2.91,4.51,8.19,4.89,2.8,6.76,0,5.06,6.27,4.84,17.76,11.38,4.45,7.7,5.83
"06037432602","Census Tract 4326.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"432602",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037432602","Census Tract 4326.02",,,,1156,22,14,24,44,43,155,38,58,39,62,82,131,178,64,61,141,1.9,1.21,2.08,3.81,3.72,13.41,3.29,5.02,3.37,5.36,7.09,11.33,15.4,5.54,5.28,12.2
"06037432700","Census Tract 4327, Los Angeles County, California","ca","140","00",,,,"06","037",,,"432700",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037432700","Census Tract 4327",,,,1427,74,104,13,49,24,112,54,61,11,70,270,239,134,48,133,31,5.19,7.29,0.91,3.43,1.68,7.85,3.78,4.27,0.77,4.91,18.92,16.75,9.39,3.36,9.32,2.17
"06037432801","Census Tract 4328.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"432801",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037432801","Census Tract 4328.01",,,,844,75,127,40,80,37,52,50,36,10,70,42,67,49,33,45,31,8.89,15.05,4.74,9.48,4.38,6.16,5.92,4.27,1.18,8.29,4.98,7.94,5.81,3.91,5.33,3.67
"06037432802","Census Tract 4328.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"432802",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037432802","Census Tract 4328.02",,,,1489,32,36,109,102,103,37,24,46,69,187,190,200,114,33,81,126,2.15,2.42,7.32,6.85,6.92,2.48,1.61,3.09,4.63,12.56,12.76,13.43,7.66,2.22,5.44,8.46
"06037432901","Census Tract 4329.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"432901",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037432901","Census Tract 4329.01",,,,1211,43,27,59,79,27,58,67,84,25,61,163,114,128,133,93,50,3.55,2.23,4.87,6.52,2.23,4.79,5.53,6.94,2.06,5.04,13.46,9.41,10.57,10.98,7.68,4.13
"06037432902","Census Tract 4329.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"432902",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037432902","Census Tract 4329.02",,,,801,34,15,25,20,32,44,0,38,49,58,68,89,72,62,142,53,4.24,1.87,3.12,2.5,4,5.49,0,4.74,6.12,7.24,8.49,11.11,8.99,7.74,17.73,6.62
"06037433103","Census Tract 4331.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"433103",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037433103","Census Tract 4331.03",,,,1869,44,94,36,77,71,96,64,69,98,206,147,398,98,126,163,82,2.35,5.03,1.93,4.12,3.8,5.14,3.42,3.69,5.24,11.02,7.87,21.29,5.24,6.74,8.72,4.39
"06037433200","Census Tract 4332, Los Angeles County, California","ca","140","00",,,,"06","037",,,"433200",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037433200","Census Tract 4332",,,,1658,7,109,32,123,24,47,152,62,59,141,129,197,153,263,40,120,0.42,6.57,1.93,7.42,1.45,2.83,9.17,3.74,3.56,8.5,7.78,11.88,9.23,15.86,2.41,7.24
"06037433302","Census Tract 4333.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"433302",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037433302","Census Tract 4333.02",,,,510,18,0,12,14,33,23,7,27,13,93,43,92,37,47,13,38,3.53,0,2.35,2.75,6.47,4.51,1.37,5.29,2.55,18.24,8.43,18.04,7.25,9.22,2.55,7.45
"06037433304","Census Tract 4333.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"433304",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037433304","Census Tract 4333.04",,,,1191,94,180,18,80,90,19,138,20,15,90,82,74,120,32,94,45,7.89,15.11,1.51,6.72,7.56,1.6,11.59,1.68,1.26,7.56,6.88,6.21,10.08,2.69,7.89,3.78
"06037433305","Census Tract 4333.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"433305",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037433305","Census Tract 4333.05",,,,1253,54,119,51,113,37,58,10,105,38,125,176,120,208,11,10,18,4.31,9.5,4.07,9.02,2.95,4.63,0.8,8.38,3.03,9.98,14.05,9.58,16.6,0.88,0.8,1.44
"06037433306","Census Tract 4333.06, Los Angeles County, California","ca","140","00",,,,"06","037",,,"433306",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037433306","Census Tract 4333.06",,,,781,66,5,32,18,50,64,48,16,0,63,87,152,94,11,29,46,8.45,0.64,4.1,2.3,6.4,8.19,6.15,2.05,0,8.07,11.14,19.46,12.04,1.41,3.71,5.89
"06037433307","Census Tract 4333.07, Los Angeles County, California","ca","140","00",,,,"06","037",,,"433307",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037433307","Census Tract 4333.07",,,,802,37,19,18,7,11,82,20,23,0,87,53,141,114,51,43,96,4.61,2.37,2.24,0.87,1.37,10.22,2.49,2.87,0,10.85,6.61,17.58,14.21,6.36,5.36,11.97
"06037433402","Census Tract 4334.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"433402",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037433402","Census Tract 4334.02",,,,1191,29,0,17,50,21,82,78,14,68,119,175,131,39,83,138,147,2.43,0,1.43,4.2,1.76,6.88,6.55,1.18,5.71,9.99,14.69,11,3.27,6.97,11.59,12.34
"06037433403","Census Tract 4334.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"433403",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037433403","Census Tract 4334.03",,,,1243,25,25,49,90,122,27,70,79,91,101,123,198,127,48,38,30,2.01,2.01,3.94,7.24,9.81,2.17,5.63,6.36,7.32,8.13,9.9,15.93,10.22,3.86,3.06,2.41
"06037433505","Census Tract 4335.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"433505",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037433505","Census Tract 4335.05",,,,1111,73,122,25,85,17,44,51,30,24,49,116,193,29,72,84,97,6.57,10.98,2.25,7.65,1.53,3.96,4.59,2.7,2.16,4.41,10.44,17.37,2.61,6.48,7.56,8.73
"06037433506","Census Tract 4335.06, Los Angeles County, California","ca","140","00",,,,"06","037",,,"433506",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037433506","Census Tract 4335.06",,,,1063,63,82,62,85,98,22,47,27,86,113,68,111,71,32,36,60,5.93,7.71,5.83,8,9.22,2.07,4.42,2.54,8.09,10.63,6.4,10.44,6.68,3.01,3.39,5.64
"06037433601","Census Tract 4336.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"433601",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037433601","Census Tract 4336.01",,,,1324,31,41,52,23,29,162,58,60,0,60,175,269,74,88,118,84,2.34,3.1,3.93,1.74,2.19,12.24,4.38,4.53,0,4.53,13.22,20.32,5.59,6.65,8.91,6.34
"06037433602","Census Tract 4336.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"433602",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037433602","Census Tract 4336.02",,,,844,22,81,55,95,42,20,36,72,0,27,65,40,78,76,56,79,2.61,9.6,6.52,11.26,4.98,2.37,4.27,8.53,0,3.2,7.7,4.74,9.24,9,6.64,9.36
"06037433803","Census Tract 4338.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"433803",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037433803","Census Tract 4338.03",,,,856,6,16,52,34,16,78,0,31,20,64,73,143,67,78,128,50,0.7,1.87,6.07,3.97,1.87,9.11,0,3.62,2.34,7.48,8.53,16.71,7.83,9.11,14.95,5.84
"06037433804","Census Tract 4338.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"433804",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037433804","Census Tract 4338.04",,,,1035,9,35,19,63,92,30,39,80,57,69,149,97,106,36,56,98,0.87,3.38,1.84,6.09,8.89,2.9,3.77,7.73,5.51,6.67,14.4,9.37,10.24,3.48,5.41,9.47
"06037433901","Census Tract 4339.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"433901",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037433901","Census Tract 4339.01",,,,1358,40,85,12,30,72,84,56,58,24,121,165,259,196,54,40,62,2.95,6.26,0.88,2.21,5.3,6.19,4.12,4.27,1.77,8.91,12.15,19.07,14.43,3.98,2.95,4.57
"06037433903","Census Tract 4339.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"433903",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037433903","Census Tract 4339.03",,,,1463,106,18,136,16,74,143,54,68,81,75,76,229,187,91,48,61,7.25,1.23,9.3,1.09,5.06,9.77,3.69,4.65,5.54,5.13,5.19,15.65,12.78,6.22,3.28,4.17
"06037434001","Census Tract 4340.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"434001",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037434001","Census Tract 4340.01",,,,1036,24,14,43,0,60,15,0,50,70,148,33,207,152,74,110,36,2.32,1.35,4.15,0,5.79,1.45,0,4.83,6.76,14.29,3.19,19.98,14.67,7.14,10.62,3.47
"06037434003","Census Tract 4340.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"434003",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037434003","Census Tract 4340.03",,,,935,6,7,11,114,10,10,7,53,36,123,139,113,84,130,15,77,0.64,0.75,1.18,12.19,1.07,1.07,0.75,5.67,3.85,13.16,14.87,12.09,8.98,13.9,1.6,8.24
"06037434004","Census Tract 4340.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"434004",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037434004","Census Tract 4340.04",,,,722,14,0,49,50,15,24,19,33,17,6,35,65,124,66,145,60,1.94,0,6.79,6.93,2.08,3.32,2.63,4.57,2.35,0.83,4.85,9,17.17,9.14,20.08,8.31
"06037434100","Census Tract 4341, Los Angeles County, California","ca","140","00",,,,"06","037",,,"434100",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037434100","Census Tract 4341",,,,1583,32,94,127,73,62,68,55,39,74,41,113,239,220,159,147,40,2.02,5.94,8.02,4.61,3.92,4.3,3.47,2.46,4.67,2.59,7.14,15.1,13.9,10.04,9.29,2.53
"06037460001","Census Tract 4600.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"460001",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037460001","Census Tract 4600.01",,,,653,25,0,0,0,0,19,7,42,0,8,9,24,39,32,84,364,3.83,0,0,0,0,2.91,1.07,6.43,0,1.23,1.38,3.68,5.97,4.9,12.86,55.74
"06037460002","Census Tract 4600.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"460002",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037460002","Census Tract 4600.02",,,,1101,0,10,0,14,16,24,0,0,0,72,62,53,73,87,171,519,0,0.91,0,1.27,1.45,2.18,0,0,0,6.54,5.63,4.81,6.63,7.9,15.53,47.14
"06037460101","Census Tract 4601.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"460101",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037460101","Census Tract 4601.01",,,,2341,75,13,0,97,17,135,22,26,26,34,135,183,191,117,179,1091,3.2,0.56,0,4.14,0.73,5.77,0.94,1.11,1.11,1.45,5.77,7.82,8.16,5,7.65,46.6
"06037460200","Census Tract 4602, Los Angeles County, California","ca","140","00",,,,"06","037",,,"460200",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037460200","Census Tract 4602",,,,1919,67,36,45,26,39,0,6,0,82,46,64,259,139,142,160,808,3.49,1.88,2.34,1.35,2.03,0,0.31,0,4.27,2.4,3.34,13.5,7.24,7.4,8.34,42.11
"06037460301","Census Tract 4603.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"460301",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037460301","Census Tract 4603.01",,,,1469,17,19,11,28,50,0,22,6,20,69,47,141,93,124,225,597,1.16,1.29,0.75,1.91,3.4,0,1.5,0.41,1.36,4.7,3.2,9.6,6.33,8.44,15.32,40.64
